,Edeposited,totalInitialE,totalMCPulseCharge,totalDOMHits
123,588.8916016234901,1980.809881186633,116.77420968850946,95
124,1495.3083416568527,2009.9217857218946,179.27265646104934,145
125,29136.64418195738,32646.140477356603,2995.102218347404,134
126,1230.9324343453063,1228.431021200014,207.54635563217744,183
127,591.194252008389,2928.724674594686,175.39324720192235,142
128,982.4039384372569,1089.2875903994625,106.93417727737688,104
129,1662.3115011125124,1750.6683667628718,317.5126208815491,124
130,247.04415486271603,1050.5554334643198,117.77653499890584,108
131,1324.7671542444807,1332.7673786255389,133.92891267762752,120
132,2487.9378495305273,1381.2080778791455,150.44106687966269,91
133,506.1125680266068,9251.93516604022,98.40709310071543,86
134,973.6907436329167,1416.812493681436,122.2223445768177,99
135,12342.997539399263,12151.88322091544,327.82851738522004,251
136,967.1127796222637,1247.9765659608563,126.78094095148117,105
137,1016.5490292846277,1168.1824587140713,201.18575701431837,134
138,1416.3601827562916,1703.5798414051446,147.72461508394917,104
139,1336.040837701455,1559.889110869306,114.45779314637184,87
140,1959.9099747367482,2160.0108080462805,139.4957640033681,99
141,745.0501473007841,1034.3518047779717,98.95562166308082,87
142,354.46110288187333,7988.973371873102,439.03720275970954,125
143,1185.0956983966448,1241.710721162569,219.35518457298167,129
144,662.4268047078194,1070.4456484912891,163.439284789667,116
145,756.5259700170202,1076.0245619030243,264.52156860637115,147
146,655.5290670554923,1801.2169529356784,179.68806254002266,154
147,1073.9370411521218,1195.241222145439,146.79587696766248,108
148,1078.9263563245586,1155.5535655451156,162.57575524161803,124
149,994.9397025594149,1078.567638842788,147.8250356442295,153
150,1074.4859007475306,1131.0822305804934,135.31180218141526,110
151,1143.965089004739,2462.7031449777955,164.29121373730595,110
152,909.8046480291124,1378.692952869424,145.3084609760117,125
153,2353.781547994774,2447.173388168151,210.79861988831544,118
154,1065.540533639299,1790.165857112051,170.92802748805843,144
155,0.0,1524.6095571451751,193.1693171227089,89
156,958.713538920822,2397.6989355197006,105.54951658385107,101
157,2547.9501078393528,2939.749344813448,243.29990153061226,89
158,1082.0896730575953,1088.0152484710627,160.5113730110461,115
159,3697.0911542432577,2087.976668105744,273.81062350136926,110
160,283.2713993922812,3649.4977750548596,118.12956251308788,106
161,222.8016092101941,18180.381868788092,290.7158006198879,103
162,0.0,1290.4852207217355,103.89531709020957,83
163,5234.483709381944,10163.92047678518,1101.3117041756195,304
164,1963.0404233168338,1183.1705462116513,131.64598801766988,89
165,256.67363213272927,1033.0449590704195,69.3840836888412,71
166,5037.541838913874,6048.317241009205,236.82849887682823,111
167,3302.1532106618297,3183.2710030110043,240.92072250298224,139
168,1192.9396402748591,2917.2016297421983,149.34496394876624,131
169,1155.5899549767516,1524.928666933432,249.75897418370005,192
170,986.2898828254993,1450.8970300458063,111.51572373812087,101
171,7417.500127685414,8419.104417522505,447.4460885533699,156
172,355.7578522878082,2367.4309647516484,146.4604175935383,96
173,1484.7387667322118,1502.5426553304728,208.9580905167204,115
174,546.6857259051469,3591.4129095275566,141.31883823184762,90
175,1825.008612088756,1257.0304164624547,144.78211526793893,119
176,685.8850361061567,1161.4077205527528,175.3028805752474,106
177,2507.1759760687905,2566.5670030598912,190.23222286900273,161
178,1179.6866777416226,1326.4462174075265,105.98471214692108,86
179,675.2780425072424,1285.4967368138014,79.92347928488016,95
180,1806.990183349214,2173.0181367027308,885.2793660063035,110
181,804.3773845679666,1245.1844435432365,155.63268462161068,134
182,1439.7755521974805,1766.7231310709985,120.1161175427842,94
183,42490.76952871779,44140.52488769568,4282.034567540079,219
184,212.45494183169967,2983.656912989599,97.33619595540222,87
185,9561.032405402264,5417.5212919427295,4174.937563618212,565
186,38.6583345758678,1044.6388214351555,151.90076944977045,72
187,1390.926920766859,1366.690396556614,155.39823950544815,123
188,773.9257431254168,4418.168070018391,133.575106880744,108
189,12.020611047321722,2355.536918501344,157.63386113813613,98
190,10035.781370801138,11269.097685149829,6558.740513260489,490
191,545.7782760803401,2331.2815411790816,137.75407479787827,92
192,216.99995977865862,7728.618915378092,864.890245434086,142
193,9563.576574358638,10171.68321078154,654.1138058091601,167
194,576.8329292646738,1095.9990906943701,141.06864842755022,119
195,174.56571783419793,1055.467713665268,108.22846336942166,105
196,552.0384918105958,1085.3627545826168,143.77124474891752,136
197,221.09439975780253,1958.9538578941751,130.00058828559122,102
198,4094.857213377525,4255.934445821825,501.4552893753789,197
199,5211.142790919052,6676.686088427908,273.6152598222252,103
200,2334.3122943886638,2880.957860445911,317.7169247814745,110
201,2524.249854520416,2858.7765254185856,306.74491845389275,145
202,779.3447132352421,1007.3682909104627,110.04101583361626,97
203,2612.6319941454963,2643.2148487575137,150.1931509032147,108
204,607.2521515870835,41394.6265889571,136.97439071530243,108
205,210.83559301577628,8345.874282731538,106.60232090437785,77
206,1073.6113692054573,1248.6316004987787,170.41059696105367,137
207,2380.057931264675,2618.0470582892726,167.8039338501403,97
208,2729.465214978808,3189.894524295154,417.9319341447772,298
209,3948.5113321867393,4440.041656176431,246.54078722547274,94
210,761.0094962856085,1194.0842771708312,196.6290412627277,128
211,1349.6805363870424,1051.9669480230862,252.4002517778281,110
212,203.33874564935542,2209.62674630861,109.37651462596841,98
213,821.5741149279277,8096.547279519462,316.9014417782055,103
214,4805.666597153323,3014.850944270628,418.074930771807,197
215,1622.2860366347663,1841.069960335913,151.51662404483068,130
216,934.9518526976433,1761.3010542828429,166.84119701827876,110
217,1003.0726928432591,1075.169821168243,194.49080937623512,106
218,502.3661800033632,1166.0179328559057,184.70627240947215,123
219,474.1083340922431,1961.7124467543745,135.54395325729274,114
220,939.5669526790348,1009.2249665554873,144.5087647830369,118
221,3591.34083262551,3777.5479716264044,259.42167117598,139
222,1408.2014410962975,1370.4122518614545,153.49684671568684,103
223,1336.8021113206362,1014.796621022426,139.11273671052186,112
224,980.3957394714272,1007.4498102182577,99.62431590695633,80
225,1641.5732044405308,1423.340866096983,166.3985099104175,115
226,1076.39302566354,1078.1112212133069,160.79657288336603,127
227,324.2865056169927,7387.140309712257,193.40137676999439,119
228,958.6970668353637,1407.883337606795,281.12621650048095,108
229,0.0,5381.261341741087,331.75158867145365,96
230,600.6715373322453,1017.3823788773948,81.45847523250268,72
231,936.4463238974738,1034.739372039784,288.78869922059675,92
232,73.74220716326681,1219.2139421489028,116.15323192923097,95
233,1096.3708873402413,1234.1442813222855,111.34979466121877,98
234,2542.156137333215,1739.5027340337483,225.15104634175077,160
235,307.5143839846322,1717.9358973974859,112.50693824584596,100
236,688.2216245189921,1132.068877866524,134.51898693514522,91
237,1240.546627460597,1370.4579800443144,247.52131344168447,198
238,2225.9044501662074,2144.954210040138,169.8652717202349,143
239,1564.813696089067,1636.0613600045372,200.43371732503874,124
240,1087.4011130216459,6793.144696197689,159.36155470466474,117
241,2473.9743159048885,1440.705956966132,193.91984865443374,113
242,1091.2228228964364,1119.04694181465,150.9207617052598,134
243,638.5721588951219,1211.342062283588,104.2159044907894,90
244,1049.2622745443207,1242.8799220855065,119.53889009618433,110
245,102.10062470681135,1036.4462377237892,110.17252263013506,90
246,1077.349402360438,1268.9093009509404,227.11113658500835,101
247,1772.5592184269776,1866.0536070779226,170.1650504434947,114
248,1155.0931003518704,1275.715659839485,110.97841486684047,92
249,187.53936867575038,7878.968976335029,72.61721586727072,59
250,1075.8697205830254,3771.7206024603393,595.727720504181,328
251,7283.268147656066,8563.025486424973,132.47777241387098,124
252,1661.4453123200965,1530.134621234345,96.14992781818728,84
253,257.38949532016863,2307.5284952140933,120.15096497003105,108
254,71.26927137702512,1153.8749714089201,87.65079531352967,77
255,541.357892056833,1124.0235891178224,109.68921958748979,110
256,124.11154022740607,1004.4624878956649,68.05466443113983,67
257,923.2241084653134,1038.1647049800029,118.7402389573399,113
258,1765.4950937427982,1971.2022162476133,142.309216804686,98
259,1693.221082800745,1847.5912390510166,190.70223280882783,105
260,62.33272727868189,1447.788498889926,81.26932726521045,81
261,442.1902717074578,1001.8562934726763,97.2966327056929,92
262,1154.2902693876888,1234.824308168408,165.98982141364831,107
263,436.6634826822933,1199.704550000255,123.86175627401099,99
264,394.8650806575945,3092.3761712610576,100.22671709291171,84
265,1228.6974700464605,1383.0239518689204,123.64177213353105,101
266,612.612953085508,1462.1451579400823,114.8770404442912,108
267,4038.0170422915517,4156.423875924358,243.34925025200937,129
268,2738.4678426297783,2902.8041104009317,215.98905770294368,125
269,4674.041066349018,6183.470273411266,743.3846994708147,336
270,1701.9563284718336,1172.9803494194898,224.8257048506057,183
271,2115.0922703726483,6521.8208387799405,177.0367936695111,122
272,2509.377710380135,1976.1588582625086,193.81458298832877,146
273,6704.421912796318,7059.009606330812,418.0784583520872,135
274,1085.1844763275842,1319.037448273197,100.7290847431359,88
275,2121.4747907940223,2229.024822771601,176.7254706095555,138
276,1681.0091930417152,1679.1613554773576,222.91221478930674,128
277,509.2883536849696,1895.6426322988991,174.80070861027343,159
278,216.73579476068153,43990.76050476941,223.70761404946097,93
279,1465.3480554057235,1494.7209076547401,204.8733088006229,144
280,547.3984440089,1512.6014436321593,173.21977892902214,153
281,725.2504054424533,4627.606731420523,327.33197916462086,121
282,124.88561061177847,1289.2133652632701,133.15872349170968,93
283,7074.54465830999,4028.9545107780023,387.273848277604,167
284,444.1017633626111,12724.502639600232,73.73539714020444,74
285,415.6135819021223,1069.7778266666166,106.64023972826544,92
286,3155.241921368942,49828.45823245088,190.86453069665004,118
287,628.5578058861837,1782.0316388594779,143.170175377978,101
288,961.3985591133809,1458.5654627838353,145.6617441461567,105
289,1038.0895301755359,1168.0785994007197,97.87839897384401,89
290,2401.902207310411,2160.502257639635,185.7617103306402,129
291,2583.908124125423,2152.168087267142,150.20812690885214,121
292,1514.371725332201,1096.6477529567599,166.0212136626942,155
293,594.997086298098,6233.632534834336,168.06992785341572,139
294,1854.7538994156912,1592.1745976957413,141.96476797852665,110
295,1360.5125695674612,1385.3550698190688,133.67876638902817,100
296,81.11934075457953,1570.2606091046277,120.80799238200416,111
297,713.1041051794131,29159.38546618311,748.9116993760217,137
298,1475.6555866714534,12954.039248097835,242.99665893816564,106
299,601.795399100318,1730.8508368516768,142.01595297874883,112
300,3214.7667783636452,3222.1521854262082,286.14914716295607,183
301,6068.215337594056,6243.313945036427,197.17797111955588,152
302,1054.892280108259,1076.4564350895746,145.0195650796377,127
303,2039.5941692006068,2118.1236049438144,177.10975735459942,120
304,0.0,1833.2614751950732,159.68508996277524,82
305,1578.6935880833403,1180.5745329208207,142.664723472677,102
306,359.3742176900481,2009.1718858428958,124.00395502609899,94
307,244.8342186354771,1067.678986292892,131.56488164635812,96
308,1014.2895329887033,1156.2887340907585,124.76673442104948,100
309,357.8621069225409,2101.05737134857,113.31301229348173,102
310,1233.9236522248927,1148.0007122637635,112.06356185341428,88
311,637.1183741387972,33130.35844772067,122.61184403600055,101
312,59.21500833766919,1271.0582967437872,104.51358464892837,94
313,6022.15482218323,6399.971039706554,568.8537170369746,203
314,77.13198949477311,1032.900561029718,115.87569116411032,105
315,7442.595637737694,7350.204860758936,364.5421317628934,207
316,1391.8943919046292,1126.1385329189636,162.61155763908755,120
317,2458.81719999091,1783.4986108583844,210.49521937591635,165
318,1176.4658267471152,1165.9796949408444,146.17275241474272,103
319,1317.309959576439,1040.2053118233798,132.39463657505985,114
320,1069.3075448766497,5627.2341244454765,321.43599207756415,132
321,1298.4193147209667,1449.732798376297,158.24897836048422,107
322,1171.9981564417174,1442.6119418808007,225.37034151050466,141
323,863.4884960796473,1027.7490102445372,142.5731172257656,121
324,319.56633225010097,1504.736998203955,146.6224751657719,100
325,3166.356751889896,2925.97329876103,295.17309613816906,200
326,576.4677601857621,1209.7484027315209,110.02186874777544,113
327,1547.898122210057,1348.3740488894023,190.17192847351544,143
328,1862.42173547354,1215.7898568858384,198.70669338265725,139
329,1638.088034027465,1829.3957678671381,142.00280653953087,85
330,4418.953057569111,6069.8853551513475,326.47249741568885,148
331,1833.6954979466325,1579.1411115670862,210.69573810775182,137
332,584.2226128338505,1626.9041479117632,116.99638284090906,101
333,3451.7731484084898,3873.9611380013293,262.47152848143014,139
334,1479.4521889813475,1017.9175298686134,421.94299814467377,278
335,908.0799289686394,1495.1718598395787,179.2322142496705,118
336,11084.414500327692,12448.683998508293,674.5477090822023,187
337,348.5006337686114,2106.3745397159746,163.96581962652272,100
338,74.74611782942418,1117.7402638247736,110.09893515944714,82
339,1156.4940446409548,1296.141185580225,156.4861715628067,100
340,1595.7077800578404,1568.9771447702678,145.2228376136918,104
341,577.2037838562038,1104.8828381464518,120.89123593363911,102
342,63421.108624141794,65478.46086521358,3998.5346656895063,292
343,1317.608115427277,1215.0404512136477,119.07276790903416,116
344,887.3957463470839,1015.3831908595412,190.74891361605842,100
345,1216.9515849101986,1078.852256748544,291.6204378667171,203
346,552.4150190687163,10440.597633234223,127.84635399773833,83
347,594.5707087348405,1901.057488961405,209.0980390831537,123
348,1562.887595606544,1693.302805886296,181.98290424123843,133
349,1847.9536095329224,2022.2146677081955,142.01257136976346,131
350,816.597834793082,3197.6829018351045,111.77867723704549,116
351,2135.358066622123,2525.606098673311,171.59619418898365,116
352,586.320179470084,1096.7747414136925,124.80599129352049,106
353,950.8769561908564,2268.056113896447,157.43001436864506,152
354,1066.2864331411347,1218.0103735313512,157.37950775912032,96
355,1007.0174650157119,3319.3290146034597,168.7524059858406,126
356,926.1505866920759,1141.8156751696713,143.60804520838428,101
357,1485.8383378110148,1492.9965545897257,192.92745948629454,147
358,1017.0073053222274,1114.507736917905,124.4223020839272,107
359,183.7756286460998,1055.097941681364,158.8319950546429,130
360,1246.3245253692448,1137.1017781448159,149.7008725914784,127
361,844.9970220983134,1063.4684603603182,134.54716589255258,100
362,1026.4134158900765,1162.3066992953648,168.00983488262864,122
363,301.4344111467252,2814.6709006164133,159.24912802339531,108
364,4490.9616518325865,5185.894055632876,570.706082773344,176
365,1243.178974947469,1250.1117407996292,123.03079660073854,115
366,1149.3058701056846,1098.1334381821405,134.3313941491797,129
367,521.5722488156518,1261.8424493762725,110.05538113664807,102
368,2196.6855669754527,6136.039525407908,168.2947323990811,121
369,0.0,1016.0926663363243,83.79288057261147,81
370,2197.2647968322276,1351.117437637753,249.4376638646354,175
371,3538.2225695474253,3593.9963786930593,322.85702926429803,154
372,1196.396068833062,1505.7290034065677,147.1552836168703,116
373,453.5646218780887,4626.024957324385,129.26276180829154,100
374,305.77706004128413,2131.086906559709,130.22380253579468,113
375,1627.0136839145553,1069.4695960790687,166.75636241247412,130
376,2184.288380692824,2591.842134337819,134.28159606739064,112
377,515.2552530929263,1610.6406044611754,121.37329550474533,114
378,148.67732250590802,2030.8690679307329,110.36095542582916,123
379,1045.5267556665658,1188.5251165639208,163.6385538719187,113
380,1245.3055420874493,1262.565520432659,204.42995524112484,130
381,4340.404627946157,4330.731377233045,281.69054294187663,147
382,364.34411883024836,2634.5085359331715,147.88964242185466,119
383,20598.84405287058,25681.244723648484,2089.978145542082,273
384,1082.3586848681623,1047.7670409164054,95.89000873127225,80
385,159.8575384154267,1358.6760640749053,139.6836012203712,103
386,1144.7335243141595,1192.282135154502,126.52025744420826,103
387,1289.501378444025,1368.774667706628,166.53226740240643,122
388,2276.313821371359,2401.451724071973,193.95534456160385,149
389,902.8849050567304,1265.799419446039,102.78280859516235,87
390,162.18824482983734,1134.699770285868,124.11264190019574,79
391,5670.385744585124,6343.426154583754,134.69140036666067,112
392,3886.2413077160345,2521.8212708487404,217.82595333643258,126
393,404.4954953111781,3121.470756496476,146.3678626375695,98
394,1815.7236110988367,1172.6245262241193,208.3419636345352,143
395,259.9747438501902,3222.1049327369556,121.4734662611445,110
396,948.4994972529357,3230.453776311552,94.40849537990289,70
397,1370.965745662807,1489.032299627012,142.03990698824055,78
398,1068.2295227606762,2253.4529552809595,96.67851860570954,68
399,1153.2791856645922,1273.2778329649568,128.207502686535,93
400,1539.553315106905,1176.4576592120975,201.69094539240177,112
401,1838.7574715658602,1280.2540304991783,194.2007032881229,126
402,2094.707805636067,1640.0773134327374,139.70942484005354,119
403,2320.211247328702,3145.8573138461634,93.0061422783183,63
404,1139.1156095691424,1110.3302179351115,189.90138057383592,151
405,1458.3723327918328,1747.8130177043486,125.48099654959515,91
406,2048.8125851291074,3072.140036560304,136.18879312062927,67
407,0.0,1223.9227378803314,84.5756464197475,67
408,3194.159422588601,3373.538844422819,270.8902523285942,150
409,1144.1885021765756,1030.6028427597787,182.62465029984014,156
410,1719.1382958358538,1878.4079485550192,110.01461100310553,96
411,2732.2659683189077,1924.2319458398083,212.76114015973872,119
412,1775.2276581918754,1063.8925979659687,120.36228569451487,89
413,1354.4178016074745,1017.887588883546,192.17770196218044,87
414,478.44178545536977,1266.0586659961923,166.03928374250245,104
415,1690.8632844584045,1361.7644698663566,100.96838363695133,98
416,3260.890504945237,9982.438080707263,525.8516452680633,176
417,1230.2437200916252,1326.3795327692835,155.29443693731446,110
418,7861.812444164463,10163.735071363417,1106.8237562185714,247
419,911.724111890737,1017.818789803378,183.23261491107405,121
420,23314.38373332089,32185.03955385161,2980.2933660711315,125
421,657.8670492282697,1201.1060561094666,115.63420070003485,95
422,1877.028732023473,2359.0268243341056,354.76382564625237,133
423,710.7297165568016,4641.070161094784,284.36792624287773,114
424,327.704728690925,1242.632826430676,135.02009642421035,101
425,10494.737998338442,8354.94763132991,251.50979822513182,132
426,546.8473188667317,1187.5331898187137,106.7528841504245,87
427,1971.6015832382893,2131.6804290359514,256.7578745612409,98
428,2063.306208344125,1492.2339607982258,389.9799603024803,284
429,489.103765251362,3804.502131279656,145.1650882300455,101
430,1099.8743368396244,1354.81145537584,164.51101029023994,106
431,26070.23566362701,18749.457584834923,408.5656837071001,111
432,2414.425032968541,2535.025040263131,110.799208251643,92
433,2238.5394252236383,2375.079749710734,236.69432279445755,131
434,927.1819700904578,1130.70358454331,101.15033151512034,83
435,391.30639384608065,1092.482030641188,190.69316261136555,108
436,982.4357117525004,1107.5914136830759,66.50605578225804,67
437,1365.924484527588,1249.9468407326472,172.99689491318713,127
438,891.974498502648,1107.2273201148585,121.11628237561672,92
439,2235.082626350305,1863.713941896624,187.32605563104153,121
440,1684.397157940679,1052.2265080067175,183.91002949149697,136
441,790.4956408643753,1998.6304734392093,143.60007362009492,90
442,2470.3684695421894,2206.399095852269,207.4539278265438,123
443,849.3842566477801,1172.3289434303376,126.0839295728365,101
444,2017.139782711038,3621.7336176566105,167.4133555321605,140
445,1386.8869716067413,1641.2323607518242,138.84807364578592,106
446,342.4398203503544,2826.5867789044128,117.52879895475053,97
447,1225.9213345225587,1433.952741086308,258.78303263449925,150
448,3057.108294624626,4182.924058582449,572.7588200423634,159
449,397.03003255315195,1741.8000913379578,105.68145170278876,84
450,2631.0722183832695,2699.931931479028,145.97249957348686,115
451,17542.35041105181,19077.920477369447,1614.8008554698608,191
452,786.1704737839383,18434.479015740748,112.91731249337317,98
453,1411.566694973422,1341.7798794557618,192.67344629621948,150
454,1170.7180239585855,1285.5991023281526,138.26303071819711,100
455,635.9072763864451,1146.3008533850752,101.41390068468172,96
456,1463.1237350592066,1633.9501996017298,82.48444593159365,84
457,1151.117274190386,1185.062372121902,132.22964813851286,104
458,3186.1388847710773,1739.5414170461904,233.03793611569563,140
459,1678.95085763766,1028.0765443549633,187.82746216229862,149
460,0.0,1101.9598250296074,120.85480790270958,84
461,0.0,2081.0301938701396,83.64270068702172,61
462,1154.1230955475723,1507.384477718772,136.24593705337247,104
463,746.0981333616892,1257.263069988583,168.86340940662194,110
464,554.5659674957858,2118.876286319947,116.59673021431081,93
465,6135.13221187681,6426.48717574686,514.8509328228974,166
466,244.0094440057576,1838.9960462222916,89.59597719460726,82
467,9694.622892511532,10687.348831804598,488.6774322271576,163
468,3154.026882047621,2513.815739121274,227.6387951404322,141
469,420.18962672499447,3226.5726540659693,218.70818654389586,124
470,4021.347357785737,4892.024863661868,351.3673488191853,129
471,1154.7380900736644,1054.3148390662534,117.20575848978478,100
472,339.5350469346839,1218.734201572616,101.43205651064636,86
473,337.0410638837572,1228.4608332257053,140.97312886052532,102
474,1059.618418889921,1177.8347430434912,115.29664891422726,82
475,1888.363757393613,2463.9694807198134,289.5651529735187,118
